Order_ID,Customer_Name,Category,Region,Sales,Quantity,Profit,GST,Discounted_Sales,Profit_Margin
CA-2016-131968,Laurel Beltran,Office Supplies,South,671.544,3,50.3658,120.88,604.39,7.5
CA-2014-119151,Mike Pelletier,Office Supplies,East,1117.92,4,55.896,201.23,1006.13,5.0
CA-2016-120530,Dorris liebe,Furniture,East,658.746,3,146.388,118.57,592.87,22.22
CA-2016-127649,Dionis Lloyd,Technology,West,837.6,3,62.82,150.77,753.84,7.5
CA-2014-121573,Speros Goranitis,Technology,East,783.96,4,219.5088,141.11,705.56,28.0
US-2014-167262,Amy Cox,Technology,West,742.336,8,83.5128,133.62,668.1,11.25
CA-2014-159310,Steven Cartwright,Furniture,Central,683.144,4,0.0,122.97,614.83,0.0
CA-2016-121370,Eugene Barchas,Technology,East,1199.976,4,179.9964,216.0,1079.98,15.0
CA-2014-107818,Marc Crier,Furniture,West,975.92,5,121.99,175.67,878.33,12.5
CA-2016-101546,Grace Kelly,Office Supplies,East,1793.98,2,843.1706,322.92,1614.58,47.0
CA-2014-138940,Gary Mitchum,Technology,Central,758.352,6,265.4232,136.5,682.52,35.0
CA-2017-122490,Ted Trevino,Furniture,West,2404.704,6,150.294,432.85,2164.23,6.25
CA-2017-122490,Ted Trevino,Office Supplies,West,563.024,11,190.0206,101.34,506.72,33.75
CA-2017-143567,Thomas Boland,Furniture,South,975.92,4,292.776,175.67,878.33,30.0
CA-2017-143567,Thomas Boland,Technology,South,2249.91,9,517.4793,404.98,2024.92,23.0
CA-2016-163167,Randy Ferguson,Office Supplies,South,1126.02,3,56.301,202.68,1013.42,5.0
CA-2016-163167,Randy Ferguson,Office Supplies,South,1263.3,6,315.825,227.39,1136.97,25.0
CA-2016-135776,Edward Hooks,Office Supplies,West,1117.92,4,55.896,201.23,1006.13,5.0
US-2014-161613,Matt Connell,Furniture,Central,674.058,3,-19.2588,121.33,606.65,-2.86
CA-2017-114055,Mick Hernandez,Office Supplies,South,629.1,6,301.968,113.24,566.19,48.0
CA-2017-143245,Alan Dominguez,Furniture,East,897.15,3,251.202,161.49,807.44,28.0
CA-2014-157147,Brian Dahlen,Office Supplies,West,1325.85,5,238.653,238.65,1193.26,18.0
CA-2015-156482,Ivan Liston,Furniture,East,1268.82,9,266.4522,228.39,1141.94,21.0
CA-2015-142202,Justin Ritter,Technology,South,717.12,9,152.388,129.08,645.41,21.25
CA-2015-165050,Alan Hwang,Technology,East,773.94,6,224.4426,139.31,696.55,29.0
CA-2016-149279,Craig Leslie,Furniture,West,1325.76,6,149.148,238.64,1193.18,11.25
CA-2017-107321,Arthur Wiediger,Technology,West,689.408,4,77.5584,124.09,620.47,11.25
US-2017-122714,Henry Goldwyn,Office Supplies,Central,1889.99,5,-2929.4845,340.2,1700.99,-155.0
CA-2015-158659,Steve Chapman,Office Supplies,Central,714.3,5,207.147,128.57,642.87,29.0
CA-2015-169796,Dean percer,Technology,East,2321.9,2,1114.512,417.94,2089.71,48.0
CA-2015-102876,Lisa Ryan,Technology,East,791.964,6,-131.994,142.55,712.77,-16.67
CA-2014-153850,Thea Hendricks,Technology,East,1502.376,4,-250.396,270.43,1352.14,-16.67
CA-2014-127558,Shahid Shariari,Technology,West,772.47,3,146.7693,139.04,695.22,19.0
CA-2016-133795,Jeremy Ellison,Technology,West,772.47,3,146.7693,139.04,695.22,19.0
CA-2015-103954,Hallie Redmond,Furniture,Central,687.4,5,48.118,123.73,618.66,7.0
CA-2014-169803,Scott Cohen,Furniture,West,653.55,3,111.1035,117.64,588.19,17.0
CA-2015-136469,Todd Sumrall,Technology,East,716.0,2,193.32,128.88,644.4,27.0
CA-2016-158694,Arianne Irving,Office Supplies,West,720.76,4,187.3976,129.74,648.68,26.0
CA-2015-141243,Amy Hunt,Furniture,Central,1352.3976,9,-437.5404,243.43,1217.16,-32.35
CA-2016-109722,Theone Pippenger,Technology,South,699.98,2,195.9944,126.0,629.98,28.0
CA-2016-109722,Theone Pippenger,Office Supplies,South,584.82,9,70.1784,105.27,526.34,12.0
CA-2017-142090,Shahid Collister,Furniture,South,1781.682,7,-653.2834,320.7,1603.51,-36.67
CA-2014-124478,Matt Abelman,Technology,Central,549.99,1,274.995,99.0,494.99,50.0
CA-2014-134572,Seth Vernon,Furniture,Central,744.1,5,-95.67,133.94,669.69,-12.86
CA-2015-127173,Gene McClure,Technology,East,629.93,7,296.0671,113.39,566.94,47.0
CA-2014-160766,Darrin Martin,Technology,East,2799.96,4,1371.9804,503.99,2519.96,49.0
CA-2014-160766,Darrin Martin,Office Supplies,East,601.3,2,198.429,108.23,541.17,33.0
CA-2016-111213,Frank Preis,Furniture,East,1317.492,6,292.776,237.15,1185.74,22.22
CA-2017-128734,James Lanier,Furniture,West,842.376,3,105.297,151.63,758.14,12.5
CA-2014-141796,James Galang,Technology,East,1214.85,3,352.3065,218.67,1093.37,29.0
CA-2017-163006,Gary Hansen,Technology,Central,1001.584,2,125.198,180.29,901.43,12.5
CA-2017-163006,Gary Hansen,Furniture,Central,569.058,3,-178.8468,102.43,512.15,-31.43
CA-2014-111192,Tom Stivers,Furniture,West,1367.84,8,259.8896,246.21,1231.06,19.0
CA-2014-121006,Sam Craven,Furniture,Central,563.94,3,112.788,101.51,507.55,20.0
CA-2014-121006,Sam Craven,Office Supplies,Central,535.41,3,160.623,96.37,481.87,30.0
CA-2016-122903,Laura Armstrong,Furniture,Central,3504.9,5,700.98,630.88,3154.41,20.0
CA-2015-134719,John Dryer,Office Supplies,South,1801.632,6,-337.806,324.29,1621.47,-18.75
US-2015-154389,Eugene Hildebrand,Technology,East,748.752,8,-162.2296,134.78,673.88,-21.67
CA-2015-115567,Zuschuss Carroll,Furniture,Central,1516.2,7,394.212,272.92,1364.58,26.0
CA-2016-103982,Alex Avila,Office Supplies,Central,3930.072,3,-786.0144,707.41,3537.06,-20.0
CA-2017-117401,Paul Prost,Office Supplies,Central,706.86,7,197.9208,127.23,636.17,28.0
CA-2017-124436,Sue Ann Reed,Furniture,West,697.16,5,8.7145,125.49,627.44,1.25
CA-2014-115084,Luke Schmidt,Furniture,South,605.34,6,145.2816,108.96,544.81,24.0
CA-2015-162887,Stewart Visinsky,Furniture,East,715.2,3,178.8,128.74,643.68,25.0
CA-2014-146283,Kean Takahito,Furniture,Central,966.7,5,-13.81,174.01,870.03,-1.43
CA-2017-108791,Tony Molinari,Technology,East,543.92,8,135.98,97.91,489.53,25.0
CA-2016-113831,Anna H�berlin,Furniture,South,2275.5,10,386.835,409.59,2047.95,17.0
CA-2016-113831,Anna H�berlin,Technology,South,1979.7,6,653.301,356.35,1781.73,33.0
CA-2017-131254,Nathan Cano,Office Supplies,Central,1525.188,6,-2287.782,274.53,1372.67,-150.0
US-2017-162558,Dean percer,Furniture,South,2314.116,7,-1002.7836,416.54,2082.7,-43.33
CA-2015-146486,Dianna Vittorini,Technology,East,899.95,5,53.997,161.99,809.96,6.0
CA-2017-108539,Steven Cartwright,Office Supplies,West,725.84,4,210.4936,130.65,653.26,29.0
CA-2017-100951,Noah Childs,Office Supplies,Central,720.76,5,54.057,129.74,648.68,7.5
CA-2017-161410,Chris Cortes,Technology,East,545.916,14,72.7888,98.26,491.32,13.33
US-2014-123183,Georgia Rosenberg,Furniture,East,1025.88,6,235.9524,184.66,923.29,23.0
CA-2016-117681,Herbert Flentye,Furniture,West,556.665,5,6.549,100.2,501.0,1.18
CA-2016-153598,Neoma Murray,Technology,West,1649.95,5,659.98,296.99,1484.96,40.0
US-2016-108497,Marc Harrigan,Furniture,West,599.165,5,35.245,107.85,539.25,5.88
CA-2015-160171,Robert Marley,Office Supplies,West,1640.7,5,459.396,295.33,1476.63,28.0
CA-2016-167115,Evan Henry,Office Supplies,East,588.784,2,183.995,105.98,529.91,31.25
CA-2017-116680,Pete Kriz,Furniture,West,1478.272,8,92.392,266.09,1330.44,6.25
CA-2014-132451,Karen Ferguson,Furniture,West,585.552,3,73.194,105.4,527.0,12.5
CA-2017-121741,Yoseph Carroll,Office Supplies,Central,750.68,2,37.534,135.12,675.61,5.0
CA-2017-164378,Michelle Moray,Furniture,East,664.146,6,88.5528,119.55,597.73,13.33
CA-2017-127782,Thea Hudgings,Technology,East,859.2,4,-186.16,154.66,773.28,-21.67
US-2016-138408,Karen Carlisle,Technology,South,1319.96,4,527.984,237.59,1187.96,40.0
CA-2017-160885,Juliana Krohn,Technology,Central,2479.96,4,743.988,446.39,2231.96,30.0
US-2015-114741,Ivan Liston,Office Supplies,West,1325.85,5,238.653,238.65,1193.26,18.0
CA-2017-133263,Jim Epp,Technology,South,2999.95,5,1439.976,539.99,2699.96,48.0
CA-2017-157966,Stephanie Ulpright,Technology,Central,959.984,2,335.9944,172.8,863.99,35.0
CA-2017-105333,Victor Preis,Technology,East,546.06,3,163.818,98.29,491.45,30.0
CA-2015-142475,Bill Stewart,Office Supplies,East,590.352,6,206.6232,106.26,531.32,35.0
CA-2017-117198,Barry Gonzalez,Technology,South,659.9,2,217.767,118.78,593.91,33.0
CA-2017-121027,Helen Wasserman,Technology,West,843.9,2,371.316,151.9,759.51,44.0
CA-2017-121027,Helen Wasserman,Technology,West,1496.16,9,224.424,269.31,1346.54,15.0
CA-2016-158001,Jennifer Patt,Office Supplies,East,1040.8,5,281.016,187.34,936.72,27.0
CA-2014-126683,Paul Prost,Furniture,West,2348.82,9,399.2994,422.79,2113.94,17.0
US-2016-146066,Rick Bensley,Furniture,East,815.292,9,-339.705,146.75,733.76,-41.67
CA-2014-127614,Natalie Fritzler,Furniture,South,1256.22,6,75.3732,226.12,1130.6,6.0
CA-2014-154893,Gary McGarr,Furniture,West,1325.76,6,149.148,238.64,1193.18,11.25
CA-2014-154893,Gary McGarr,Furniture,West,572.16,3,35.76,102.99,514.94,6.25
CA-2017-142342,Anthony Johnson,Furniture,West,1194.165,5,210.735,214.95,1074.75,17.65
CA-2016-108875,Craig Leslie,Office Supplies,West,511.056,9,-95.823,91.99,459.95,-18.75
CA-2014-164315,Rob Dowd,Technology,South,1049.93,7,293.9804,188.99,944.94,28.0
US-2015-138093,Kalyca Meade,Furniture,East,542.94,3,141.1644,97.73,488.65,26.0
US-2015-160857,Natalie Webber,Technology,East,2799.944,7,1014.9797,503.99,2519.95,36.25
CA-2015-124107,Brian Moss,Technology,Central,619.95,5,111.591,111.59,557.96,18.0
CA-2015-103933,Dan Reichenbach,Technology,East,899.91,9,395.9604,161.98,809.92,44.0
CA-2015-110548,Anna H�berlin,Technology,Central,946.344,7,118.293,170.34,851.71,12.5
CA-2017-117324,Jeremy Pistek,Office Supplies,Central,1089.75,3,305.13,196.16,980.78,28.0
CA-2017-143574,Dan Reichenbach,Furniture,East,638.82,9,185.2578,114.99,574.94,29.0
US-2017-147886,Dave Hallsten,Technology,West,532.72,2,53.272,95.89,479.45,10.0
US-2017-147886,Dave Hallsten,Office Supplies,West,795.48,7,7.9548,143.19,715.93,1.0
CA-2016-118514,Liz Carlisle,Furniture,South,866.4,4,225.264,155.95,779.76,26.0
CA-2014-163748,Hunter Glantz,Technology,Central,1999.96,5,624.9875,359.99,1799.96,31.25
CA-2017-158169,Justin MacKendrick,Office Supplies,West,542.94,3,152.0232,97.73,488.65,28.0
CA-2015-162047,Fred Hopkins,Furniture,East,1448.82,10,209.274,260.79,1303.94,14.44
CA-2015-103835,Shaun Chance,Office Supplies,West,1158.12,4,335.8548,208.46,1042.31,29.0
CA-2015-158939,Erin Ashbrook,Technology,Central,599.99,1,233.9961,108.0,539.99,39.0
CA-2016-142398,Beth Paige,Furniture,West,638.288,7,-31.9144,114.89,574.46,-5.0
CA-2014-124856,Lisa DeCherney,Office Supplies,East,1395.54,9,362.8404,251.2,1255.99,26.0
CA-2014-123225,Michael Nguyen,Technology,Central,575.968,4,43.1976,103.67,518.37,7.5
US-2015-163279,Justin Deggeller,Technology,West,1487.976,3,185.997,267.84,1339.18,12.5
CA-2016-122063,Michael Moore,Furniture,Central,581.96,2,104.7528,104.75,523.76,18.0
CA-2015-111206,Roland Fjeld,Technology,West,519.96,4,176.7864,93.59,467.96,34.0
CA-2015-126725,Brian Stugart,Office Supplies,West,777.21,7,54.4047,139.9,699.49,7.0
CA-2015-121783,Philisse Overcash,Office Supplies,Central,715.64,2,178.91,128.82,644.08,25.0
CA-2015-121783,Philisse Overcash,Office Supplies,Central,795.51,3,143.1918,143.19,715.96,18.0
CA-2015-121783,Philisse Overcash,Technology,Central,549.99,1,274.995,99.0,494.99,50.0
US-2014-117968,Ricardo Sperren,Furniture,East,1133.35,5,294.671,204.0,1020.02,26.0
CA-2016-152247,Michelle Arnett,Furniture,West,1603.136,4,100.196,288.56,1442.82,6.25
CA-2016-128223,Ed Braxton,Furniture,West,1293.488,7,80.843,232.83,1164.14,6.25
CA-2016-133935,Jane Waco,Furniture,West,801.568,2,50.098,144.28,721.41,6.25
CA-2016-133935,Jane Waco,Furniture,West,885.528,9,-99.6219,159.4,796.98,-11.25
CA-2016-136301,Edward Hooks,Office Supplies,West,4912.59,3,196.5036,884.27,4421.33,4.0
US-2015-126977,Peter Fuller,Furniture,East,4228.704,6,158.5764,761.17,3805.83,3.75
US-2015-126977,Peter Fuller,Furniture,East,2003.92,5,-25.049,360.71,1803.53,-1.25
US-2015-126977,Peter Fuller,Technology,East,659.9,2,217.767,118.78,593.91,33.0
CA-2017-150420,Giulietta Dortch,Technology,West,1099.5,10,362.835,197.91,989.55,33.0
US-2014-118997,Ruben Ausman,Furniture,South,1215.92,8,316.1392,218.87,1094.33,26.0
US-2017-169551,Rob Lucas,Technology,East,683.988,2,-113.998,123.12,615.59,-16.67
US-2017-169551,Rob Lucas,Technology,East,527.92,2,85.787,95.03,475.13,16.25
CA-2014-155796,Tom Stivers,Furniture,East,521.96,4,-250.5408,93.95,469.76,-48.0
CA-2016-127138,Dean Katz,Furniture,West,770.352,3,77.0352,138.66,693.32,10.0
CA-2014-140732,Matt Abelman,Technology,West,575.928,9,57.5928,103.67,518.34,10.0
CA-2017-116953,Susan Vittorini,Technology,West,552.0,10,34.5,99.36,496.8,6.25
CA-2016-163776,Joy Smith,Furniture,South,504.9,5,126.225,90.88,454.41,25.0
US-2017-163300,Erica Smith,Office Supplies,West,2357.488,7,884.058,424.35,2121.74,37.5
CA-2015-135580,Clay Ludtke,Technology,West,2548.56,6,286.713,458.74,2293.7,11.25
CA-2016-159016,Karen Ferguson,Technology,West,4158.912,8,363.9048,748.6,3743.02,8.75
CA-2017-139717,Darrin Martin,Office Supplies,East,646.272,8,64.6272,116.33,581.64,10.0
CA-2017-122364,Frank Atkinson,Technology,West,859.2,3,75.18,154.66,773.28,8.75
CA-2017-122364,Frank Atkinson,Technology,West,506.28,3,177.198,91.13,455.65,35.0
CA-2016-154662,Benjamin Farhat,Furniture,Central,692.94,3,173.235,124.73,623.65,25.0
CA-2015-105571,Christine Phan,Office Supplies,South,1345.485,5,-1031.5385,242.19,1210.94,-76.67
CA-2015-111780,Ralph Arnett,Technology,West,1199.96,5,224.9925,215.99,1079.96,18.75
CA-2017-166695,Chuck Clark,Furniture,West,518.272,8,-97.176,93.29,466.44,-18.75
CA-2017-100111,Seth Vernon,Furniture,East,2888.127,11,609.7157,519.86,2599.31,21.11
CA-2017-100111,Seth Vernon,Technology,East,1299.66,2,350.9082,233.94,1169.69,27.0
CA-2017-100111,Seth Vernon,Furniture,East,2254.41,5,375.735,405.79,2028.97,16.67
CA-2016-124590,Susan Pistek,Furniture,East,1474.802,7,-21.0686,265.46,1327.32,-1.43
CA-2016-124590,Susan Pistek,Furniture,East,1537.074,9,0.0,276.67,1383.37,0.0
US-2016-113677,Corinna Mitchell,Technology,East,2279.96,4,592.7896,410.39,2051.96,26.0
CA-2014-163447,Thomas Brumley,Furniture,East,767.214,14,161.9674,138.1,690.49,21.11
CA-2014-111871,Eileen Kiefer,Furniture,West,1198.33,10,70.49,215.7,1078.5,5.88
CA-2016-161025,Gary McGarr,Office Supplies,West,772.68,4,108.1752,139.08,695.41,14.0
US-2014-106299,Nick Zandusky,Office Supplies,Central,838.38,2,226.3626,150.91,754.54,27.0
CA-2015-158421,Giulietta Baptist,Furniture,South,1690.04,4,422.51,304.21,1521.04,25.0
CA-2015-158421,Giulietta Baptist,Technology,South,629.95,5,176.386,113.39,566.96,28.0
CA-2015-158421,Giulietta Baptist,Office Supplies,South,887.84,8,17.7568,159.81,799.06,2.0
CA-2016-157259,Jessica Myrick,Furniture,East,799.56,9,207.8856,143.92,719.6,26.0
CA-2015-146675,Sarah Brown,Technology,Central,1439.968,4,485.9892,259.19,1295.97,33.75
CA-2016-118332,Pete Kriz,Furniture,West,563.92,5,7.049,101.51,507.53,1.25
CA-2017-119809,Yana Sorensen,Office Supplies,West,2793.528,9,942.8157,502.84,2514.18,33.75
CA-2017-119809,Yana Sorensen,Office Supplies,West,1000.02,7,290.0058,180.0,900.02,29.0
US-2017-142188,Jennifer Ferguson,Office Supplies,West,1471.96,5,459.9875,264.95,1324.76,31.25
CA-2017-102379,Brenda Bowman,Furniture,West,1159.056,9,43.4646,208.63,1043.15,3.75
CA-2016-100944,Edward Hooks,Furniture,West,563.24,5,56.324,101.38,506.92,10.0
CA-2016-125080,Victoria Wilson,Furniture,East,661.176,2,-231.4116,119.01,595.06,-35.0
CA-2014-100090,Ed Braxton,Furniture,West,502.488,3,-87.9354,90.45,452.24,-17.5
US-2015-139675,Nicole Fjeld,Furniture,West,915.136,4,102.9528,164.72,823.62,11.25
CA-2017-143756,Max Engle,Furniture,South,701.96,2,168.4704,126.35,631.76,24.0
CA-2014-141313,Anthony Jacobs,Office Supplies,East,1737.18,6,503.7822,312.69,1563.46,29.0
CA-2014-141313,Anthony Jacobs,Office Supplies,East,704.25,5,84.51,126.77,633.83,12.0
CA-2016-163328,Tracy Poddar,Furniture,West,650.352,3,-97.5528,117.06,585.32,-15.0
CA-2016-163328,Tracy Poddar,Office Supplies,West,629.184,8,228.0792,113.25,566.27,36.25
CA-2017-120019,Nat Gilpin,Office Supplies,East,579.51,3,81.1314,104.31,521.56,14.0
CA-2017-143112,Todd Sumrall,Technology,East,5199.96,4,1351.9896,935.99,4679.96,26.0
CA-2015-146255,Eugene Moren,Technology,East,587.97,3,170.5113,105.83,529.17,29.0
CA-2017-110443,Chloris Kastensmidt,Technology,West,1039.992,1,103.9992,187.2,935.99,10.0
CA-2014-107811,Laura Armstrong,Furniture,South,561.584,2,70.198,101.09,505.43,12.5
CA-2017-151981,Gary Mitchum,Technology,East,824.95,5,247.485,148.49,742.46,30.0
CA-2017-154074,Bart Watters,Furniture,West,569.568,2,7.1196,102.52,512.61,1.25
CA-2017-161774,Greg Tran,Furniture,Central,899.43,5,-12.849,161.9,809.49,-1.43
CA-2016-143714,Christopher Conant,Technology,East,8399.976,4,1119.9968,1512.0,7559.98,13.33
CA-2014-165764,Shahid Hopkins,Furniture,South,945.036,6,-299.2614,170.11,850.53,-31.67
US-2017-113992,Lena Creighton,Furniture,Central,974.988,4,-97.4988,175.5,877.49,-10.0
CA-2014-166891,Chris Cortes,Furniture,East,589.41,5,-6.549,106.09,530.47,-1.11
CA-2016-163804,Deborah Brumfield,Office Supplies,East,2079.4,5,582.232,374.29,1871.46,28.0
CA-2016-163804,Deborah Brumfield,Technology,East,629.95,5,176.386,113.39,566.96,28.0
CA-2016-113292,Dave Brooks,Office Supplies,South,871.8,3,87.18,156.92,784.62,10.0
CA-2017-140872,Nick Radford,Technology,South,503.96,5,50.396,90.71,453.56,10.0
CA-2015-120621,Julia West,Office Supplies,South,962.08,4,156.338,173.17,865.87,16.25
CA-2014-129147,Liz Carlisle,Technology,East,539.964,6,-107.9928,97.19,485.97,-20.0
CA-2017-128265,Victoria Wilson,Office Supplies,East,1247.64,3,349.3392,224.58,1122.88,28.0
CA-2017-138289,Andy Reiter,Office Supplies,Central,5443.96,4,2504.2216,979.91,4899.56,46.0
CA-2016-157791,Carol Adams,Technology,East,1999.96,4,899.982,359.99,1799.96,45.0
CA-2014-128209,Greg Tran,Office Supplies,East,2152.776,3,726.5619,387.5,1937.5,33.75
CA-2014-128209,Greg Tran,Furniture,East,4007.84,10,-50.098,721.41,3607.06,-1.25
CA-2014-113880,Vicky Freymann,Furniture,Central,634.116,6,-172.1172,114.14,570.7,-27.14
CA-2014-137092,Lindsay Shagiari,Office Supplies,Central,505.32,3,31.5825,90.96,454.79,6.25
CA-2015-166947,Edward Becker,Furniture,East,1522.638,9,169.182,274.07,1370.37,11.11
CA-2014-166086,Carol Triggs,Furniture,East,872.32,4,244.2496,157.02,785.09,28.0
CA-2016-160535,Barry Pond,Office Supplies,East,563.4,4,67.608,101.41,507.06,12.0
CA-2017-123085,Ed Jacobs,Technology,West,1049.44,8,440.7648,188.9,944.5,42.0
CA-2014-103660,Mitch Webber,Technology,West,1007.944,7,75.5958,181.43,907.15,7.5
US-2017-167402,Cathy Prescott,Office Supplies,Central,4164.05,5,83.281,749.53,3747.65,2.0
CA-2014-145541,Tom Boeckenhauer,Technology,East,6999.96,4,2239.9872,1259.99,6299.96,32.0
CA-2016-105081,Joe Elijah,Furniture,West,698.352,3,52.3764,125.7,628.52,7.5
CA-2016-105081,Joe Elijah,Furniture,West,1747.25,5,629.01,314.51,1572.53,36.0
CA-2017-144498,Mick Brown,Technology,South,627.168,4,70.5564,112.89,564.45,11.25
CA-2014-108609,Anthony Jacobs,Furniture,East,1421.664,8,-734.5264,255.9,1279.5,-51.67
US-2016-127334,Mike Pelletier,Furniture,West,564.195,3,-304.6653,101.56,507.78,-54.0
CA-2015-165162,Hunter Glantz,Office Supplies,West,1117.92,4,55.896,201.23,1006.13,5.0
CA-2016-112277,Steve Chapman,Technology,South,519.68,7,58.464,93.54,467.71,11.25
CA-2015-123141,Gary Zandusky,Furniture,West,883.84,4,99.432,159.09,795.46,11.25
CA-2015-156734,Benjamin Venier,Furniture,South,643.136,4,56.2744,115.76,578.82,8.75
CA-2016-123358,Brian Thompson,Office Supplies,West,579.51,3,81.1314,104.31,521.56,14.0
CA-2017-159156,Ken Brennan,Technology,East,629.95,5,163.787,113.39,566.96,26.0
CA-2017-124205,Theresa Coyne,Furniture,East,512.96,4,143.6288,92.33,461.66,28.0
CA-2016-144764,Rob Lucas,Technology,Central,1362.9,3,-19.47,245.32,1226.61,-1.43
CA-2014-144414,Gary Hwang,Office Supplies,West,3266.376,3,1061.5722,587.95,2939.74,32.5
CA-2016-118689,Tamara Chand,Technology,Central,17499.95,5,8399.976,3149.99,15749.96,48.0
CA-2016-118689,Tamara Chand,Office Supplies,Central,735.98,2,331.191,132.48,662.38,45.0
CA-2017-107517,Fred Chung,Office Supplies,West,1640.7,5,459.396,295.33,1476.63,28.0
CA-2016-123946,Anthony Johnson,Furniture,South,1059.12,4,307.1448,190.64,953.21,29.0
US-2016-100461,Jack O'Briant,Furniture,Central,1565.88,6,407.1288,281.86,1409.29,26.0
US-2016-126452,Scot Coram,Furniture,West,2887.056,9,180.441,519.67,2598.35,6.25
US-2016-121013,Michael Moore,Furniture,South,1652.94,3,314.0586,297.53,1487.65,19.0
CA-2015-137113,Tamara Willingham,Furniture,West,2003.92,5,125.245,360.71,1803.53,6.25
CA-2015-137113,Tamara Willingham,Furniture,West,1913.4,9,401.814,344.41,1722.06,21.0
CA-2015-120677,Bill Donatelli,Furniture,Central,2567.84,8,770.352,462.21,2311.06,30.0
US-2015-165512,Vivek Sundaresam,Furniture,Central,602.651,7,-163.5767,108.48,542.39,-27.14
CA-2015-140557,Tanja Norvell,Technology,East,559.93,7,167.979,100.79,503.94,30.0
US-2017-135013,Harold Ryan,Technology,West,2399.96,5,839.986,431.99,2159.96,35.0
CA-2016-140249,Shaun Weien,Technology,West,1001.584,2,125.198,180.29,901.43,12.5
CA-2014-124247,Stefanie Holloman,Furniture,West,1403.92,5,70.196,252.71,1263.53,5.0
CA-2015-137925,Janet Lee,Furniture,East,681.408,12,42.588,122.65,613.27,6.25
CA-2016-140382,Ruben Dartt,Technology,West,862.344,7,97.0137,155.22,776.11,11.25
CA-2017-107132,Scott Cohen,Office Supplies,East,713.88,4,214.164,128.5,642.49,30.0
CA-2015-139248,Russell D'Ascenzo,Technology,West,623.96,5,38.9975,112.31,561.56,6.25
CA-2016-106243,Greg Matthias,Furniture,East,523.92,5,-26.196,94.31,471.53,-5.0
CA-2015-129917,Henry MacAllister,Technology,West,503.96,5,50.396,90.71,453.56,10.0
CA-2015-110765,Michael Paige,Technology,East,824.97,3,214.4922,148.49,742.47,26.0
CA-2015-112144,Craig Yedwab,Furniture,West,621.76,4,46.632,111.92,559.58,7.5
CA-2017-158561,Brenda Bowman,Office Supplies,South,1158.12,5,130.2885,208.46,1042.31,11.25
CA-2015-154823,Katherine Nockton,Furniture,East,598.458,3,-42.747,107.72,538.61,-7.14
CA-2014-114790,Filia McAdams,Technology,South,587.97,3,164.6316,105.83,529.17,28.0
CA-2017-119494,Jim Epp,Furniture,West,523.392,3,52.3392,94.21,471.05,10.0
US-2017-165358,Seth Vernon,Technology,East,599.97,5,69.9965,107.99,539.97,11.67
CA-2016-165330,William Brown,Furniture,West,892.136,7,111.517,160.58,802.92,12.5
CA-2014-106726,Roland Schwarz,Office Supplies,West,1261.33,7,327.9458,227.04,1135.2,26.0
CA-2016-106950,Joe Elijah,Technology,South,1012.68,3,303.804,182.28,911.41,30.0
CA-2017-118724,Anthony Rawles,Technology,West,1626.192,9,121.9644,292.71,1463.57,7.5
CA-2017-128944,Katharine Harms,Furniture,East,760.116,6,-43.4352,136.82,684.1,-5.71
US-2016-102239,Lindsay Williams,Furniture,West,1685.88,6,320.3172,303.46,1517.29,19.0
CA-2017-141439,Tonja Turnell,Technology,Central,1879.96,4,545.1884,338.39,1691.96,29.0
CA-2017-141439,Tonja Turnell,Furniture,Central,828.6,3,240.294,149.15,745.74,29.0
US-2017-141558,Marc Harrigan,Technology,East,776.85,5,-181.265,139.83,699.17,-23.33
CA-2015-166583,Valerie Dominguez,Technology,Central,971.88,3,109.3365,174.94,874.69,11.25
CA-2014-117464,Naresj Patel,Furniture,West,717.72,3,71.772,129.19,645.95,10.0
US-2017-141677,Heather Kirkland,Technology,Central,2399.96,5,569.9905,431.99,2159.96,23.75
CA-2017-128853,Janet Martin,Furniture,East,908.82,9,227.205,163.59,817.94,25.0
CA-2016-164399,Dianna Wilson,Furniture,West,674.352,3,-8.4294,121.38,606.92,-1.25
CA-2016-110492,John Stevenson,Office Supplies,South,1350.12,6,175.5156,243.02,1215.11,13.0
CA-2016-120369,Victoria Brennan,Furniture,East,756.8,5,75.68,136.22,681.12,10.0
CA-2017-127397,Erin Smith,Technology,East,1319.8,5,214.4675,237.56,1187.82,16.25
CA-2017-118892,Tom Prescott,Furniture,East,4416.174,9,-630.882,794.91,3974.56,-14.29
CA-2015-158491,Becky Pak,Technology,West,989.97,3,395.988,178.19,890.97,40.0
CA-2016-152730,Eugene Moren,Office Supplies,Central,629.1,6,301.968,113.24,566.19,48.0
CA-2014-120670,Julie Kriz,Technology,South,799.92,10,239.976,143.99,719.93,30.0
CA-2015-162782,Pierre Wener,Office Supplies,East,2541.98,2,1270.99,457.56,2287.78,50.0
CA-2017-159282,Gary Hansen,Technology,West,599.985,5,-479.988,108.0,539.99,-80.0
CA-2014-158281,Andy Gerbode,Technology,Central,559.71,3,-121.2705,100.75,503.74,-21.67
CA-2017-109183,Lena Radford,Technology,South,649.0,2,-272.58,116.82,584.1,-42.0
CA-2014-137274,Mike Gockenbach,Furniture,Central,890.841,3,-152.7156,160.35,801.76,-17.14
CA-2017-100097,Michael Nguyen,Technology,East,979.95,5,264.5865,176.39,881.96,27.0
US-2014-131275,Sample Company A,Technology,West,1279.968,4,415.9896,230.39,1151.97,32.5
